날짜,토론,label
2020.11.05 16:45,재밌어 지네요.,
2020.11.05 16:44,애초에 어베 편가른게 잘못됨,
2020.11.05 16:39,어마어마한 실적,1 
2020.11.05 16:34,슈퍼개미,
2020.11.05 16:28,나스닥선물 폭등...,1 
2020.11.05 16:26,내릴때마다 이야기했다. 차라리 더 줏어라고,1 
2020.11.05 16:07,아쉽네,
2020.11.05 16:07,드디어...,
2020.11.05 16:03,"단타충, 삼약개미 더 털자~",
2020.11.05 15:59,늦기전에 타라,1 
2020.11.05 15:44,5월에 4억 주식 매수 후..,
2020.11.05 15:42,내일은,
2020.11.05 14:59,오늘래일이 타이밍이제일좋아요,
2020.11.05 14:50,3분기 매출 1조면. 4분기는 1초5천억 확정? 으엌,
2020.11.05 14:47,1조..,
2020.11.05 14:46,"362000원 내가 친구들이랑 뚫었다,, 이제 총알이 부족하다,,,",
2020.11.05 14:46,Jp모간이 팔고 모간이 사고,
2020.11.05 14:42,끌어내릴려고 용쓰지만 사려는 사람이,
2020.11.05 14:58,끌어내릴려고 용쓰는 시람,
2020.11.05 14:39,6천주 매수,1 
2020.11.05 14:37,안티들,
2020.11.05 14:32,매분기 서프라이즈 + 코로나 시대 = 카카오 투자.,1 
2020.11.05 14:32,카카오 보유중이신분들은 꼭 확인,
2020.11.05 14:31,오늘래일에 외인이매수할때 빨리오르세요,1 
2020.11.05 14:31,362000 에서 공성중!!!,
2020.11.05 14:29,카카오 계열사 대표 호재라는데,
2020.11.05 14:09,46만원올까요??,
2020.11.05 14:07,난 주주는 아니지만 카카오 끝났다 떡락이다 하는사람 심리..?,
2020.11.05 14:07,[우리들의 시장에서의 희생은 전세계부패의부역 조공이었을수도],
2020.11.05 14:06,천천히 꼭꼭,
2020.11.05 13:55,나가라고 시그널주니까..,
2020.11.05 13:55,호재엔 적극적으로 매수하라!,1 
2020.11.05 13:54,바이든이 당선되면 카카오 떡락인가요?,
2020.11.05 13:54,지금이 거의 단기 고점이다,0 
2020.11.05 13:53,지금 가격 떨어지고있는건,
2020.11.05 13:45,이제 익절한 물량들 소화중이네요 ㅋㅋ,1 
2020.11.05 13:44,카카오 실적발표 대박이네요!!! 이젠 승천하는 일만 남았군요,1 
2020.11.05 13:41,내일 멀아올려지나요??,1 
2020.11.05 13:39,개미들 물량 다 팔리면,
2020.11.05 13:35,모건스탠리,
2020.11.05 13:35,40만원 이하면 무조건 여윳돈 생길 때 마다 사면 되는 주식.,1 
2020.11.05 13:28,주린이 카카오 분석,
2020.11.05 13:25,"외국인 300,000 주 + 기관 300,000 = 쌍끌이 순매수",1 
2020.11.05 13:21,막차입니다.~~,1 
2020.11.05 13:20,카카오대표도 놀랐답니다,
2020.11.05 13:18,3/4실적 의미,
2020.11.05 13:18,오늘 사상최대실적에도 보합세인이유,
2020.11.05 13:15,트럼프 승리,
2020.11.05 13:13,"400,000 원에 10,000,000 주만 사 두거라",1 
2020.11.05 13:09,주포형님,
2020.11.05 13:07,모두,
2020.11.05 13:05,카카오 끝났어...,0 
2020.11.05 13:03,앵두나오면~폭락인데,0 
2020.11.05 13:00,그가 일어났다,
2020.11.05 12:59,튀어 오른다 칼갈아,1 
2020.11.05 12:58,조정따위로 카카오를 막을수없다,1 
2020.11.05 12:56,개미털기,
2020.11.05 12:53,와 매출 1조~~~,1 
2020.11.05 12:53,아직도 안산 흑우들 ?었어?,1 
2020.11.05 12:51,안되겠다,
2020.11.05 12:50,실적 효과는 어제로써 끝났다.,0 
2020.11.05 12:48,또 50까지 날라간다 잡아라~~,1 
2020.11.05 12:40,실적! 실적! 실적!,
2020.11.05 12:39,매출1조 . 영업이익 1천억 넘겼다 ㅡ 경축,1 
2020.11.05 12:38,양전하게 냅둬,1 
2020.11.05 12:36,잠수타기 잘했네,1 
2020.11.05 12:31,지금 상황이,
2020.11.05 12:30,개미 털었으니,
2020.11.05 12:17,오후장 달립니다~,1 
2020.11.05 12:08,톡방 홍보하는 놈들,
2020.11.05 12:07,지금이 거의 단기 고점,0 
2020.11.05 12:05,올라간다,1 
2020.11.05 12:02,어제랑 똑같다 시작한다 얘드라 올라간다,1 
2020.11.05 11:57,기차는 출발했음,1 
2020.11.05 11:56,한호가 하낙할때마다 분활메수 바람 오후,
2020.11.05 11:55,오늘 폭등할 예정이었는데,1 
2020.11.05 11:54,실적! 실적! 실적!,
2020.11.05 11:52,오후장에 폭등 할 수 도 있음.,1 
2020.11.05 11:52,앵두 또 방송켰다 떡락각 ㅋㅋㅋㅋㅋㅋㅋ,0 
2020.11.05 11:51,손절.유영두,
2020.11.05 11:50,다 빨간불인데 얜 차갑게 식었냐,0 
2020.11.05 11:50,친중 바이든은 카카오에 호재 아닌가요?,
2020.11.05 11:50,보면볼수록 jp모간은,
2020.11.05 11:49,바이든 관련 수혜주ㅡ한화솔루션,
2020.11.05 11:46,차익실현매물치고는 잘버티는중,1 
2020.11.05 11:40,좀 전에 4억 매수,1 
2020.11.05 11:39,어제 많이 올라서,
2020.11.05 11:38,바이든,
2020.11.05 11:36,개인파는거,
2020.11.05 11:35,내일은 금요일,
2020.11.05 11:33,카카오,
2020.11.05 11:32,팍~,
2020.11.05 11:29,손절.유영두,0 
2020.11.05 11:29,어제는~@,
2020.11.05 11:29,아직도 메수를 망서리 십니까?,1 
2020.11.05 11:28,"아들아 10,000,000 주만 사 두거라",1 
2020.11.05 11:27,왜 내려?,
2020.11.05 11:25,연두형님,
2020.11.05 11:25,"자,자?",
2020.11.05 11:24,개인들도 많이,
2020.11.05 11:23,메수들을 적극적으로 안허시네요,
2020.11.05 11:23,탈출은 지능순이야,0 
2020.11.05 11:21,어제 오른 주가의 반이 빠질 듯,0 
2020.11.05 11:20,큰일이다.,0 
2020.11.05 11:18,38층 구조는,
2020.11.05 11:17,사고싶다.,1 
2020.11.05 11:16,미국 규제강화,
2020.11.05 11:12,오후에 꼭오른다,1 
2020.11.05 11:04,조금오른거 팔고 여기 물타기할까,1 
2020.11.05 11:03,겨우 탈출했다,0 
2020.11.05 11:00,쯧쯧쯧 안타깝다,0 
2020.11.05 10:58,카카오 텐센트 지분이 얼마나 되나요?,
2020.11.05 10:55,이게 또...,
2020.11.05 10:55,40층 구조요청? 이딴 소리들 종토방에 올라오는거 보니..조만간 내리 꽂겠네,0 
2020.11.05 10:56,36.9 살려주세요,0 
2020.11.05 10:53,42층 구조요청,0 
2020.11.05 10:51,오후 불장 확실하네,1 
2020.11.05 10:48,어제도 이랬지...,
2020.11.05 10:48,슬슬 올라 갑니다 ㅎㅎ 빠리 메수들,1 
2020.11.05 10:44,단타 스윙 1-2주일이내,
2020.11.05 10:43,도람푸,
2020.11.05 10:43,지금이 타이밍?,
2020.11.05 10:39,여기 글남기는 찬티들은 정말 초보임,0 
2020.11.05 10:39,쫄지마ㅋㅋ,1 
2020.11.05 10:38,늦잠잤더니,
2020.11.05 10:38,꼭 트럼프가 될껍니다~! 힘내세요~!,
2020.11.05 10:37,먼저 나오는 놈이 승자네,0 
2020.11.05 10:37,실적나오고 흐르는 건,
2020.11.05 10:34,실적! 실적! 실적!,
2020.11.05 10:32,한호가 하낙할때마다 분활메수 바람 오후,1 
2020.11.05 10:29,37층 주민,
2020.11.05 10:25,모가니..,
2020.11.05 10:24,떨어질만큼 떨어졌다 매수해라,1 
2020.11.05 10:21,손절.유영두,0 
2020.11.05 10:19,솔까고,
2020.11.05 10:18,카카오 2천 잘먹고간다ㅋㅋ,0 
2020.11.05 10:18,비이든,
2020.11.05 10:17,소폭조정하나 다시 상승 불가피,1 
2020.11.05 10:16,메수 타이밍이다! 오후에 폭등한다,1 
2020.11.05 10:14,계속,
2020.11.05 10:14,당신이 카톡이필요없다고생각할때,
2020.11.05 10:09,319000,
2020.11.05 10:04,트럼프,
2020.11.05 10:03,와! 말아 오리네! 줏어 담자 ㅋ,1 
2020.11.05 10:01,개미들이 달라붙으면,
2020.11.05 10:00,기관,
2020.11.05 10:01,기관,
2020.11.05 09:59,프로그램 매수세 매도세 번걸아,
2020.11.05 09:57,실적.사상최고치.,1 
2020.11.05 09:57,기관 새리들,0 
2020.11.05 09:56,오후에 어제처럼오른다,1 
2020.11.05 09:56,오늘 내린다 헤도 어제 많이올라 서,0 
2020.11.05 09:55,기차는 출발했음,1 
2020.11.05 09:55,외인,
2020.11.05 09:53,오후장에 폭등 할 수 도 있음.,1 
2020.11.05 09:53,바이든 당선입니다 파세요.,
2020.11.05 09:53,"아, 처물리는 개미들이여!",
2020.11.05 09:53,또또 그새 못참고 팔았누?,0 
2020.11.05 09:52,심약자들은 빨리 팔고 꺼져,
2020.11.05 09:51,지금 안팔면 답없습니다..,0 
2020.11.05 09:51,아오,
2020.11.05 09:49,추미애라는 검찰개혁의 적폐를 청산해야!,
2020.11.05 09:48,카카오는,
2020.11.05 09:48,실적! 실적! 실적이다!,
2020.11.05 09:46,임마들아 아직 장 마감 안했다~~~,
2020.11.05 09:46,밑에서,
2020.11.05 09:45,떡락한다 했잖아,0 
2020.11.05 09:45,탈출은 지능순 빨리 ㅌㅌ,0 
2020.11.05 09:45,줍줍,1 
2020.11.05 09:45,더 떨어져라 제발 ~~~,0 
2020.11.05 09:44,아이오케이 입성 요망,
2020.11.05 09:44,바이든 당선에 하락,0 
2020.11.05 09:44,문재앙 카카오,
2020.11.05 09:42,개인 오늘도 탈리네. 지금 수급이 팔때냐?,
2020.11.05 09:41,제때보야;기본은가져가겟네;,
2020.11.05 09:41,실적,
2020.11.05 09:41,답없다 ㅎ,0 
2020.11.05 09:40,앵두가 방송하고 나면 꼭 팔아라,0 
2020.11.05 09:40,실적 좋다면서~,0 
2020.11.05 09:40,왜 고꾸라져,0 
2020.11.05 09:40,이럴땐,
2020.11.05 09:40,JP모간 이색히들은,
2020.11.05 09:40,이정도면 개잡주 ㅇㅈ,0 
2020.11.05 09:38,주가 좀 올랐다고 다 팔아치우나보네 ㅋ,0 
2020.11.05 09:35,참 답답하네...,
2020.11.05 09:35,씨젠보다 못한,0 
2020.11.05 09:34,OOO,
2020.11.05 09:33,카카오가 실적공시에도 더 못오르는 이유는,0 
2020.11.05 09:32,거의 단기 고점에 근접,
2020.11.05 09:31,바이든 수해주가 오르네,
2020.11.05 09:30,개미들이 참 멍청한게,
2020.11.05 09:29,어제 오른거 뱉어내야제,0 
2020.11.05 09:28,매분기 마다..서프라이즈 나올거야. 게다가 코로나 시대야.,1 
2020.11.05 09:28,바이든 당선되면 하한가라는데 맞나요?,
2020.11.05 09:26,호재에 팔아야 고수,
2020.11.05 09:25,어차피,
2020.11.05 09:25,계좌까고,
2020.11.05 09:25,튀어 네이버 하락중,0 
2020.11.05 09:22,공매도,
2020.11.05 09:22,오늘은 대규모 차익실현이,1 
2020.11.05 09:21,카카오는 지금부터가 진짜다.,
2020.11.05 09:18,팔았습니다 매수 한지 4일재 수익 확정 640여만원,0 
2020.11.05 09:15,내가 잘못안거야?,
2020.11.05 09:15,주린이... 카카오 익절,0 
2020.11.05 09:14,조정장이,
2020.11.05 09:13,빨리 말씀좀 해달라니깐요 매수한지 4일재 650만돌파하고 있습니다,1 
2020.11.05 09:12,영두형 말대로..,
2020.11.05 09:12,이제부턴,
2020.11.05 09:10,카카오,
2020.11.05 09:09,매수한지 4일재인데 수익이 계속 올라가는데 빠른 판단,1 
2020.11.05 09:09,카카오 떡락무새 다 어디갔노?,0 
2020.11.05 09:07,앞으로 4시간 잠수,
2020.11.05 09:07,제예상이 한치도 빗나감은 없네요.,
2020.11.05 09:07,오는날라갈듯하네요,1 
2020.11.05 09:07,천천히 가도 된다 어차피 연말전에 50만원간다,1 
2020.11.05 09:07,평단 260000,
2020.11.05 09:06,매수한지 4일재인데 수익이 608만원,1 
2020.11.05 09:06,당분간 박스권 장세,0 
2020.11.05 09:06,오전단타끝,
2020.11.05 09:05,아따 이게 뭔일이래,
2020.11.05 09:05,아 좀 팔라니까 참,0 
2020.11.05 09:04,내계좌 빨간불로?귐,
2020.11.05 09:04,트럼프때문에 오른줄아나,
2020.11.05 09:03,어제 36에 팔고,
2020.11.05 09:03,시초가 던진애들 주식판 다신 오지마라,1 
2020.11.05 09:03,나스닥 폭등인대..,1 
2020.11.05 09:03,"외인, 기관 다들어오는데",
2020.11.05 09:03,와 쭉쭉올란간다 지금,1 
2020.11.05 09:03,ㅋㅋㅋㅋㅋㅋ시초가팔은놈들,
2020.11.05 09:02,봐바,
2020.11.05 09:02,전진 전진,1 
2020.11.05 09:02,올라간다아으,1 
2020.11.05 09:01,외국인 사고,
2020.11.05 09:01,그냥,
2020.11.05 09:00,개미들 다 탈출해라 빨리빨리,0 
2020.11.05 08:59,1분전 내 글에 댓글 적지말고,
2020.11.05 08:58,카카오 배당주도 좀 만듭시다,
2020.11.05 08:58,☆ <카카오><마감시황><속보> ☆,
2020.11.05 08:57,요즘 영두형 중근이형 기싸움 재미남,
2020.11.05 08:55,두렵나,
2020.11.05 08:55,실적이기는 장사없다.전약후강!,1 
2020.11.05 08:50,어닝 서프라이즈로 외국인이 기관이 쓸어담는다,1 
2020.11.05 08:50,생각대비 넘 올랐네..,0 
2020.11.05 08:48,갸미들 45만주 털더니 ㅋㅋ,
2020.11.05 08:47,실적발표 오늘 그뒤론 당분간 호재 없음,0 
2020.11.05 08:46,15분후 종토방 예상글,
2020.11.05 08:45,주린이마냥 제발 한치 앞 가지고 왈가왈부좀 하지 좀 마라 ㅋㅋ,
2020.11.05 08:44,어제 아마존 6.3퍼 오름,
2020.11.05 08:44,어제 오른거만큼,
2020.11.05 08:41,금일 기업설명회...,
2020.11.05 08:41,오늘 개폭락 예상;,0 
2020.11.05 08:37,키야 안티들,
2020.11.05 08:36,바이든당선,
2020.11.05 08:30,"카카오, 2020년 3분기 매출 1조1004억원… 역대 최고 실적",1 
2020.11.05 08:29,고작 영업이익 천억이 시총 31조?,0 
2020.11.05 08:27,"오늘500,000찍는다",1 
2020.11.05 08:23,미증시는 대통령보다 상원결과를 더 중시,
2020.11.05 08:20,오늘 하락임 차익실현,0 
2020.11.05 08:17,오늘 등락 여부에 따라,
2020.11.05 08:17,오늘 상한가 가나,1 
2020.11.05 08:16,뉴스에 팔아라,0 
2020.11.05 08:15,매분기 서프라이즈 예약,1 
2020.11.05 08:12,증권사놈들,
2020.11.05 08:12,바이든이 되도 기술주 오른다,1 
2020.11.05 08:11,예상대로,
2020.11.05 08:10,분기매출 1조달성,1 
2020.11.05 08:09,어제 실적반영,1 
2020.11.05 08:08,뜬금없이 왜 초상이 남???????,0 
2020.11.05 08:07,빅어닝 서프라이즈,1 
2020.11.05 08:07,어제장대양봉오늘상한까,
2020.11.05 08:06,아따 성님들 여기가 초상집 맞아?,0 
2020.11.05 08:04,■ 카카오 실적발표,
2020.11.05 08:04,3분기 실적발표,
2020.11.05 08:02,오케이,
2020.11.05 07:57,증시예측 과연 오늘은?,
2020.11.05 07:51,시진핑 인터넷 개방,
2020.11.05 07:51,안티들 다 어디로갔냐?,
2020.11.05 07:49,손절.유영두,0 
2020.11.05 07:48,"나스닥 4%급등...공화당 상원 과반 확보에""증세 없다""안도[뉴욕마감]",1 
2020.11.05 07:48,120선 따라 이제 상승장 갈 것 같은데?,1 
2020.11.05 07:48,"추미애는, 왜 윤석열을 옥죄고 있을까?",
2020.11.05 07:40,오늘 만큼은,
2020.11.05 07:40,닥치고 시초가 최저가여,1 
2020.11.05 07:33,오늘 카카오 38만 고지 탈환 예정,1 
2020.11.05 07:33,안티들아 제대로 알고써,
2020.11.05 07:29,2000조,
2020.11.05 07:27,시초가~~~,
2020.11.05 07:25,"美증시 `백악관 민주당, 상원 공화당`에 베팅 나스닥 급등",1 
2020.11.05 07:22,아 띠바. 또람푸 당선유력 거짓 트윗질에 물렸네,
2020.11.05 07:22,어제 오른건 뱉어내야야지,0 
2020.11.05 07:17,공화당 상원장악으로 증세물건너가며 나스닥 급등,1 
2020.11.05 07:07,도람프 되던 바이든 되던,
2020.11.05 07:05,바이든 나의 예상대로 승리..,
2020.11.05 07:03,텨,0 
2020.11.05 06:58,(언론기사)바이든 최대 수혜주는 진단키트주,
2020.11.05 06:55,시초가 -6.8% 모십시다,0 
2020.11.05 06:53,그러거나 말거나,
2020.11.05 06:46,미 팡 급등~~~~,
2020.11.05 06:31,주포 맘대로 오늘지 내릴지 라고 생각한다,
2020.11.05 06:30,카카오랑 트럼프랑 뭔 상관이냐?카카오가 코스닥 잡주냐? 한심하다.한심해.,1 
2020.11.05 05:36,다들 차트 안보나...딱봐으도 계단식하락 조정구간인데,0 
2020.11.05 04:56,오늘 실적공시 하는날 아닌가요?,
2020.11.05 03:33,LS전선.해킹방지용 광통신선 개발양산준비,
2020.11.05 03:28,바리든 당선 유력 ㅋㅋㅋㅋ,
2020.11.05 02:53,걍 좀 자라,
2020.11.05 02:19,40만원 가보자!!,1 
2020.11.05 01:38,특별배당 줄 수 밖에 없는 이유 4가지?,1 
2020.11.05 01:29,밑에 떡상주장 철회,0 
2020.11.05 01:04,오늘떡상,1 
2020.11.05 01:02,카카오에 대하여,
2020.11.05 01:00,나스닥 4월이후 하루 최고 상승중,1 
2020.11.05 00:59,트럼프 선반영,
2020.11.05 00:55,마지막으로 양심껏 투표한번 해보자.,
2020.11.05 00:50,팡주식 아작이다 !,
2020.11.05 00:48,당사자 미국은 누가되든 신경 안쓰고 급등랠리,
2020.11.05 00:43,머선일이고~~개미들 45만주 던졌노,0 
2020.11.05 00:42,개미들 독박썼네.....바이든 나의 예상대로 승리..,0 
2020.11.05 00:40,와 형들 나오늘,
2020.11.05 00:31,예상밖이네요.,
2020.11.05 00:29,트럼프 응원햇지만 어쩔수없지,
2020.11.05 00:23,바이든이되도 확실히 당선되면 전혀 상관없음,
2020.11.05 00:23,기술주가 트럼프주라는 흑우들 많네ㅋㅋㅋ,
2020.11.05 00:18,지금 미국장 보면,
2020.11.05 00:16,미국 나스닥 다우 우주돌파 폭등~~,1 
2020.11.05 00:08,흑우새기들아 짖어라ㅋㅋ,
2020.11.05 00:02,OOO 양심껏 다시 투표하자..현재 나스닥 선물 +3%이상이다.,1 
2020.11.04 23:53,주식을 떠나 바이든이 되길 바란다~~,
2020.11.04 23:52,바이든 될거 같은데,
2020.11.04 23:52,미국 대통령이 대단하긴해,
2020.11.04 23:52,ㅠㅠ 젓 ?다 바으든 승,
2020.11.04 23:48,미국 아마존이랑 개폭등이네,1 
2020.11.04 23:42,바이든이 이긴거 같은대..,
2020.11.04 23:41,가자 40만원,1 
2020.11.04 23:41,뭔 개~~소리냐 ?,
2020.11.04 23:40,낼 엄청 오르겠네,1 
2020.11.04 23:40,수고하셨습니다. 내일은 하락입니다,0 
2020.11.04 23:35,카카오,
2020.11.04 23:34,미국은 이제 혼돈의 카오스,
2020.11.04 23:33,낼 실적발표도,
2020.11.04 23:35,낼 실적발표도,
2020.11.04 23:33,아니 이거 왜 도람뿌주가 된건데,
2020.11.04 23:27,양심껏 투표 한번 해보자.,
2020.11.04 23:26,아놔 낼 시초 폭락이네,0 
2020.11.04 23:22,잠이오냐?? 바이든 뒤짚음,
2020.11.04 23:19,트럼프 관련주의,
2020.11.04 23:16,아무나 이겨라~~ 난 카카오도 태양광 둘다 보유 주,
2020.11.04 23:13,망했다 바이든 이 이기고있다 ....,
2020.11.04 23:10,카카오 5파동,
2020.11.04 23:03,역전이네요 ㅋㅋ,
2020.11.04 23:03,그냥 오르는 거지,1 
2020.11.04 22:50,카카오,
2020.11.04 22:46,삼 푸로에서 염차 염차가 그러드만,
2020.11.04 22:38,트럼프승 리,
2020.11.04 22:38,분명히 바이든이 우세인대..,
2020.11.04 22:35,앵두형 한테,
2020.11.04 22:27,바이든이 승리하면 카카오 개폭락......,0 
2020.11.04 21:56,바이든이 될듯함,
